trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3576290,1401,2016-12-31,Credit,Interest Credit,106,24666.60,Interest Credited,,
3575424,1373,2016-12-31,Credit,Interest Credit,63,15178.60,Interest Credited,,
3576197,1397,2016-12-31,Credit,Interest Credit,144,33614.60,Interest Credited,,
3576752,1411,2016-12-31,Credit,Interest Credit,155,28483.40,Interest Credited,,
3578217,1453,2016-12-31,Credit,Interest Credit,217,34748.90,Interest Credited,,
3574578,1338,2016-12-31,Credit,Interest Credit,226,37653.70,Interest Credited,,
3574330,1332,2016-12-31,Credit,Interest Credit,193,39473.10,Interest Credited,,
3578154,1451,2016-12-31,Credit,Interest Credit,119,29482.70,Interest Credited,,
3574506,1337,2016-12-31,Credit,Interest Credit,98,27001.20,Interest Credited,,
1003447,3424,2016-12-31,Withdrawal,Withdrawal in cash,15,76552.20,Payment on Statement,,
1006206,3435,2016-12-31,Withdrawal,Withdrawal in cash,15,21426.50,Payment on Statement,,
1062426,3629,2016-12-31,Withdrawal,Withdrawal in cash,15,38471.60,Payment on Statement,,
1190885,4078,2016-12-31,Withdrawal,Withdrawal in cash,15,53859.00,Payment on Statement,,
1195474,4093,2016-12-31,Withdrawal,Withdrawal in cash,15,25760.30,Payment on Statement,,
1176963,4035,2016-12-31,Withdrawal,Withdrawal in cash,15,57831.20,Payment on Statement,,
1183339,4055,2016-12-31,Withdrawal,Withdrawal in cash,15,50636.90,Payment on Statement,,
3235723,10738,2016-12-31,Withdrawal,Withdrawal in cash,30,30934.40,Payment on Statement,,
3211476,10656,2016-12-31,Withdrawal,Withdrawal in cash,15,68521.00,Payment on Statement,,
3211543,10656,2016-12-31,Withdrawal,Withdrawal in cash,22300,46221.00,,,
142532,477,2016-12-31,Withdrawal,Withdrawal in cash,15,40775.60,Payment on Statement,,
145067,485,2016-12-31,Withdrawal,Withdrawal in cash,100,64752.20,Payment on Statement,,
174941,588,2016-12-31,Withdrawal,Withdrawal in cash,15,35705.00,Payment on Statement,,
177965,601,2016-12-31,Withdrawal,Withdrawal in cash,15,14703.70,Payment on Statement,,
344024,1166,2016-12-31,Withdrawal,Withdrawal in cash,15,37087.50,Payment on Statement,,
339622,1152,2016-12-31,Withdrawal,Withdrawal in cash,15,18177.20,Payment on Statement,,
340849,1157,2016-12-31,Withdrawal,Withdrawal in cash,15,26945.90,Payment on Statement,,
342245,1161,2016-12-31,Withdrawal,Withdrawal in cash,15,24488.90,Payment on Statement,,
132890,445,2016-12-31,Withdrawal,Withdrawal in cash,30,41488.80,Payment on Statement,,
129736,435,2016-12-31,Withdrawal,Withdrawal in cash,15,21508.00,Payment on Statement,,
133328,446,2016-12-31,Withdrawal,Withdrawal in cash,15,40672.60,Payment on Statement,,
132279,443,2016-12-31,Withdrawal,Withdrawal in cash,15,20071.70,Payment on Statement,,
136088,456,2016-12-31,Withdrawal,Withdrawal in cash,15,39175.20,Payment on Statement,,
139111,465,2016-12-31,Withdrawal,Withdrawal in cash,500,25154.70,,,
137701,461,2016-12-31,Withdrawal,Withdrawal in cash,15,28915.40,Payment on Statement,,
139041,465,2016-12-31,Withdrawal,Withdrawal in cash,15,25654.70,Payment on Statement,,
973281,3316,2016-12-31,Withdrawal,Withdrawal in cash,15,44402.40,Payment on Statement,,
976549,3327,2016-12-31,Withdrawal,Withdrawal in cash,15,31483.30,Payment on Statement,,
604074,2056,2016-12-31,Withdrawal,Withdrawal in cash,15,23935.00,Payment on Statement,,
672951,2298,2016-12-31,Withdrawal,Withdrawal in cash,15,49495.30,Payment on Statement,,
671679,2293,2016-12-31,Withdrawal,Withdrawal in cash,15,34584.50,Payment on Statement,,
776214,2647,2016-12-31,Withdrawal,Withdrawal in cash,15,36549.30,Payment on Statement,,
775515,2645,2016-12-31,Withdrawal,Withdrawal in cash,15,33226.60,Payment on Statement,,
773233,2639,2016-12-31,Withdrawal,Withdrawal in cash,15,46889.10,Payment on Statement,,
773871,2641,2016-12-31,Withdrawal,Withdrawal in cash,15,45889.40,Payment on Statement,,
3284396,10911,2016-12-31,Withdrawal,Withdrawal in cash,30,39842.60,Payment on Statement,,
539496,1834,2016-12-31,Withdrawal,Withdrawal in cash,18700,47362.50,,,
539432,1834,2016-12-31,Withdrawal,Withdrawal in cash,15,47347.90,Payment on Statement,,
538115,1830,2016-12-31,Withdrawal,Withdrawal in cash,15,20208.30,Payment on Statement,,
537707,1829,2016-12-31,Withdrawal,Withdrawal in cash,15,26674.90,Payment on Statement,,
571492,1944,2016-12-31,Withdrawal,Withdrawal in cash,15,49629.70,Payment on Statement,,
569191,1937,2016-12-31,Withdrawal,Withdrawal in cash,15,25026.40,Payment on Statement,,
1391986,4743,2016-12-31,Withdrawal,Withdrawal in cash,15,50223.10,Payment on Statement,,
1345078,4596,2016-12-31,Withdrawal,Withdrawal in cash,15,44164.10,Payment on Statement,,
1392059,4743,2016-12-31,Withdrawal,Withdrawal in cash,28100,50237.70,,,
2035098,6897,2016-12-31,Withdrawal,Withdrawal in cash,15,101495.30,Payment on Statement,,
1977845,6701,2016-12-31,Withdrawal,Withdrawal in cash,30,18184.60,Payment on Statement,,
3441201,1180,2016-12-31,Credit,Interest Credit,182,40879.00,Interest Credited,,
3441063,1157,2016-12-31,Credit,Interest Credit,115,26960.50,Interest Credited,,
3441489,1236,2016-12-31,Credit,Interest Credit,142,41995.20,Interest Credited,,
3440365,1052,2016-12-31,Credit,Interest Credit,119,41621.60,Interest Credited,,
3441790,1305,2016-12-31,Credit,Interest Credit,140,36539.40,Interest Credited,,
3441958,1334,2016-12-31,Credit,Interest Credit,109,24559.90,Interest Credited,,
3440238,1032,2016-12-31,Credit,Interest Credit,178,29079.20,Interest Credited,,
3442602,1518,2016-12-31,Credit,Interest Credit,202,44836.10,Interest Credited,,
3442759,1547,2016-12-31,Credit,Interest Credit,172,46480.90,Interest Credited,,
3443192,1649,2016-12-31,Credit,Interest Credit,131,25577.80,Interest Credited,,
3443381,1694,2016-12-31,Credit,Interest Credit,388,60391.20,Interest Credited,,
3440170,1023,2016-12-31,Credit,Interest Credit,182,46853.80,Interest Credited,,
3443451,1713,2016-12-31,Credit,Interest Credit,152,31427.50,Interest Credited,,
3442239,1372,2016-12-31,Credit,Interest Credit,121,26865.60,Interest Credited,,
3440473,1065,2016-12-31,Credit,Interest Credit,143,34936.50,Interest Credited,,
3440931,1147,2016-12-31,Credit,Interest Credit,326,80670.00,Interest Credited,,
3440570,1077,2016-12-31,Credit,Interest Credit,118,28729.10,Interest Credited,,
3655911,3796,2016-12-31,Credit,Interest Credit,182,35918.30,Interest Credited,,
3653787,3738,2016-12-31,Credit,Interest Credit,200,49433.70,Interest Credited,,
3653225,3720,2016-12-31,Credit,Interest Credit,97,24894.90,Interest Credited,,
3654974,3771,2016-12-31,Credit,Interest Credit,228,33364.40,Interest Credited,,
3655256,3778,2016-12-31,Credit,Interest Credit,308,71554.70,Interest Credited,,
3652978,3713,2016-12-31,Credit,Interest Credit,189,51162.30,Interest Credited,,
3656290,3808,2016-12-31,Credit,Interest Credit,241,61509.90,Interest Credited,,
3655401,3781,2016-12-31,Credit,Interest Credit,208,46134.20,Interest Credited,,
3655563,3785,2016-12-31,Credit,Interest Credit,214,48231.30,Interest Credited,,
3654148,3748,2016-12-31,Credit,Interest Credit,40,16692.30,Interest Credited,,
3654284,3751,2016-12-31,Credit,Interest Credit,171,46035.30,Interest Credited,,
3655758,3792,2016-12-31,Credit,Interest Credit,78,25747.80,Interest Credited,,
3655633,3787,2016-12-31,Credit,Interest Credit,220,45761.80,Interest Credited,,
3655121,3775,2016-12-31,Credit,Interest Credit,118,28049.70,Interest Credited,,
3652737,3704,2016-12-31,Credit,Interest Credit,123,29787.30,Interest Credited,,
3654000,3745,2016-12-31,Credit,Interest Credit,295,68827.50,Interest Credited,,
3654677,3760,2016-12-31,Credit,Interest Credit,167,24033.00,Interest Credited,,
393939,1338,2016-12-31,Withdrawal,Withdrawal in cash,15,37639.10,Payment on Statement,,
391734,1332,2016-12-31,Withdrawal,Withdrawal in cash,15,39458.50,Payment on Statement,,
392436,1334,2016-12-31,Withdrawal,Withdrawal in cash,15,24545.30,Payment on Statement,,
535129,1822,2016-12-31,Withdrawal,Withdrawal in cash,2600,27057.60,,,
535069,1822,2016-12-31,Withdrawal,Withdrawal in cash,15,29657.60,Payment on Statement,,
533035,1815,2016-12-31,Withdrawal,Withdrawal in cash,15,40361.10,Payment on Statement,,
777889,2651,2016-12-31,Withdrawal,Withdrawal in cash,15,29682.60,Payment on Statement,,
781815,2665,2016-12-31,Withdrawal,Withdrawal in cash,15,36309.10,Payment on Statement,,
350231,1189,2016-12-31,Withdrawal,Withdrawal in cash,15,19298.80,Payment on Statement,,
348086,1180,2016-12-31,Withdrawal,Withdrawal in cash,15,40864.40,Payment on Statement,,
347789,1179,2016-12-31,Withdrawal,Withdrawal in cash,15,14694.50,Payment on Statement,,
353826,1201,2016-12-31,Withdrawal,Withdrawal in cash,15,41220.20,Payment on Statement,,
353321,1200,2016-12-31,Withdrawal,Withdrawal in cash,15,64737.50,Payment on Statement,,
1234555,4225,2016-12-31,Withdrawal,Withdrawal in cash,15,50065.60,Payment on Statement,,
1243600,4254,2016-12-31,Withdrawal,Withdrawal in cash,15,35585.70,Payment on Statement,,
1239117,4240,2016-12-31,Withdrawal,Withdrawal in cash,15,92827.00,Payment on Statement,,
861510,2933,2016-12-31,Withdrawal,Withdrawal in cash,15,53849.80,Payment on Statement,,
860908,2932,2016-12-31,Withdrawal,Withdrawal in cash,15,43942.40,Payment on Statement,,
863066,2938,2016-12-31,Withdrawal,Withdrawal in cash,15,21689.70,Payment on Statement,,
863647,2940,2016-12-31,Withdrawal,Withdrawal in cash,15,41107.80,Payment on Statement,,
967906,3298,2016-12-31,Withdrawal,Withdrawal in cash,15,39154.30,Payment on Statement,,
969000,3302,2016-12-31,Withdrawal,Withdrawal in cash,15,27381.20,Payment on Statement,,
1151928,3939,2016-12-31,Withdrawal,Withdrawal in cash,15,31965.70,Payment on Statement,,
1150551,3935,2016-12-31,Withdrawal,Withdrawal in cash,15,25182.60,Payment on Statement,,
3660267,3935,2016-12-31,Credit,Interest Credit,136,25197.20,Interest Credited,,
3659909,3923,2016-12-31,Credit,Interest Credit,218,38367.50,Interest Credited,,
3657076,3834,2016-12-31,Credit,Interest Credit,136,27771.40,Interest Credited,,
3656590,3818,2016-12-31,Credit,Interest Credit,187,37758.20,Interest Credited,,
3659830,3920,2016-12-31,Credit,Interest Credit,189,31740.10,Interest Credited,,
3660408,3938,2016-12-31,Credit,Interest Credit,60,29811.00,Interest Credited,,
3657445,3844,2016-12-31,Credit,Interest Credit,76,18354.90,Interest Credited,,
3657222,3837,2016-12-31,Credit,Interest Credit,154,39586.30,Interest Credited,,
3656676,3820,2016-12-31,Credit,Interest Credit,52,21373.60,Interest Credited,,
3659753,3918,2016-12-31,Credit,Interest Credit,39,14662.30,Interest Credited,,
3659644,3915,2016-12-31,Credit,Interest Credit,222,42885.40,Interest Credited,,
3657145,3835,2016-12-31,Credit,Interest Credit,173,42508.40,Interest Credited,,
3658841,3891,2016-12-31,Credit,Interest Credit,164,42890.50,Interest Credited,,
3658648,3882,2016-12-31,Credit,Interest Credit,107,25901.30,Interest Credited,,
3656739,3822,2016-12-31,Credit,Interest Credit,152,43398.50,Interest Credited,,
3660087,3927,2016-12-31,Credit,Interest Credit,69,23159.20,Interest Credited,,
3658312,3871,2016-12-31,Credit,Interest Credit,125,30252.80,Interest Credited,,
3658015,3863,2016-12-31,Credit,Interest Credit,137,36926.60,Interest Credited,,
3657691,3850,2016-12-31,Credit,Interest Credit,275,68261.30,Interest Credited,,
3659425,3909,2016-12-31,Credit,Interest Credit,256,67734.50,Interest Credited,,
783558,2670,2016-12-31,Withdrawal,Withdrawal in cash,15,44655.70,Payment on Statement,,
782297,2666,2016-12-31,Withdrawal,Withdrawal in cash,15,18782.00,Payment on Statement,,
785572,2676,2016-12-31,Withdrawal,Withdrawal in cash,15,37116.70,Payment on Statement,,
827554,2818,2016-12-31,Withdrawal,Withdrawal in cash,15,52008.50,Payment on Statement,,
826303,2814,2016-12-31,Withdrawal,Withdrawal in cash,15,23422.20,Payment on Statement,,
826985,2817,2016-12-31,Withdrawal,Withdrawal in cash,15,55356.20,Payment on Statement,,
3331754,11065,2016-12-31,Withdrawal,Withdrawal in cash,15,37613.60,Payment on Statement,,
3302986,10973,2016-12-31,Withdrawal,Withdrawal in cash,46000,76067.70,,,
3302916,10973,2016-12-31,Withdrawal,Withdrawal in cash,30,122067.70,Payment on Statement,,
3345024,11111,2016-12-31,Withdrawal,Withdrawal in cash,15,26157.30,Payment on Statement,,
3315046,11013,2016-12-31,Withdrawal,Withdrawal in cash,30,41806.20,Payment on Statement,,
3317927,11021,2016-12-31,Withdrawal,Withdrawal in cash,15,32682.30,Payment on Statement,,
3458844,11295,2016-12-31,Credit,Interest Credit,184,35907.80,Interest Credited,,
3458500,10904,2016-12-31,Credit,Interest Credit,13,15555.00,Interest Credited,,
3458332,10788,2016-12-31,Credit,Interest Credit,29,21517.80,Interest Credited,,
3456924,9703,2016-12-31,Credit,Interest Credit,252,63264.50,Interest Credited,,
3459537,128,2016-12-31,Credit,Interest Credit,103,24540.60,Interest Credited,,
3458564,10906,2016-12-31,Credit,Interest Credit,76,56281.30,Interest Credited,,
3458912,11320,2016-12-31,Credit,Interest Credit,208,41846.50,Interest Credited,,
3460047,299,2016-12-31,Credit,Interest Credit,118,27819.10,Interest Credited,,
3458066,10656,2016-12-31,Credit,Interest Credit,273,68535.60,Interest Credited,,
3456994,9707,2016-12-31,Credit,Interest Credit,219,36341.10,Interest Credited,,
3460378,374,2016-12-31,Credit,Interest Credit,123,19421.20,Interest Credited,,
3460899,2039,2016-12-31,Credit,Interest Credit,180,30864.10,Interest Credited,,
3458135,10670,2016-12-31,Credit,Interest Credit,87,70017.10,Interest Credited,,
3457500,10131,2016-12-31,Credit,Interest Credit,26,39383.40,Interest Credited,,
3457796,10266,2016-12-31,Credit,Interest Credit,204,34058.50,Interest Credited,,
3458664,11021,2016-12-31,Credit,Interest Credit,166,32696.90,Interest Credited,,
3456855,9635,2016-12-31,Credit,Interest Credit,46,11162.60,Interest Credited,,
3459117,9,2016-12-31,Credit,Interest Credit,109,25493.00,Interest Credited,,
3459615,135,2016-12-31,Credit,Interest Credit,112,27077.20,Interest Credited,,
3457666,10227,2016-12-31,Credit,Interest Credit,218,41561.50,Interest Credited,,
3461008,2056,2016-12-31,Credit,Interest Credit,142,23949.60,Interest Credited,,
3460730,1998,2016-12-31,Credit,Interest Credit,229,51620.30,Interest Credited,,
3553127,688,2016-12-31,Credit,Interest Credit,15,16079.10,Interest Credited,,
3553588,702,2016-12-31,Credit,Interest Credit,79,18233.10,Interest Credited,,
3550932,623,2016-12-31,Credit,Interest Credit,73,17424.00,Interest Credited,,
3551995,651,2016-12-31,Credit,Interest Credit,14,26095.50,Interest Credited,,
3551279,630,2016-12-31,Credit,Interest Credit,107,25406.70,Interest Credited,,
3552199,655,2016-12-31,Credit,Interest Credit,228,46466.20,Interest Credited,,
3551104,627,2016-12-31,Credit,Interest Credit,247,68097.50,Interest Credited,,
3551890,648,2016-12-31,Credit,Interest Credit,87,28331.30,Interest Credited,,
3551662,640,2016-12-31,Credit,Interest Credit,70,16371.10,Interest Credited,,
3553444,697,2016-12-31,Credit,Interest Credit,183,39582.50,Interest Credited,,
3551033,626,2016-12-31,Credit,Interest Credit,41,14629.70,Interest Credited,,
3553672,704,2016-12-31,Credit,Interest Credit,210,43942.90,Interest Credited,,
3553035,686,2016-12-31,Credit,Interest Credit,161,34582.10,Interest Credited,,
3552292,657,2016-12-31,Credit,Interest Credit,127,32001.80,Interest Credited,,
3552759,678,2016-12-31,Credit,Interest Credit,87,24093.90,Interest Credited,,
3552067,652,2016-12-31,Credit,Interest Credit,156,38573.10,Interest Credited,,
3554024,717,2016-12-31,Credit,Interest Credit,178,40299.40,Interest Credited,,
3651614,3675,2016-12-31,Credit,Interest Credit,234,55208.70,Interest Credited,,
3650745,3649,2016-12-31,Credit,Interest Credit,196,45712.80,Interest Credited,,
3648732,3593,2016-12-31,Credit,Interest Credit,160,38749.90,Interest Credited,,
3651840,3682,2016-12-31,Credit,Interest Credit,118,30003.80,Interest Credited,,
3651545,3674,2016-12-31,Credit,Interest Credit,54,10873.60,Interest Credited,,
3652534,3699,2016-12-31,Credit,Interest Credit,249,56765.60,Interest Credited,,
3651904,3683,2016-12-31,Credit,Interest Credit,204,51584.90,Interest Credited,,
3652440,3697,2016-12-31,Credit,Interest Credit,168,36985.30,Interest Credited,,
3649445,3613,2016-12-31,Credit,Interest Credit,135,33379.30,Interest Credited,,
3649624,3618,2016-12-31,Credit,Interest Credit,128,37715.50,Interest Credited,,
3650402,3640,2016-12-31,Credit,Interest Credit,28,13254.00,Interest Credited,,
3651010,3654,2016-12-31,Credit,Interest Credit,189,42022.30,Interest Credited,,
3650060,3629,2016-12-31,Credit,Interest Credit,188,38486.20,Interest Credited,,
3649301,3609,2016-12-31,Credit,Interest Credit,279,69538.00,Interest Credited,,
3652204,3691,2016-12-31,Credit,Interest Credit,110,26396.00,Interest Credited,,
3649009,3600,2016-12-31,Credit,Interest Credit,98,24555.10,Interest Credited,,
3649561,3617,2016-12-31,Credit,Interest Credit,54,23759.70,Interest Credited,,
3650548,3644,2016-12-31,Credit,Interest Credit,87,21057.80,Interest Credited,,
3651394,3670,2016-12-31,Credit,Interest Credit,81,19158.10,Interest Credited,,
3652291,3693,2016-12-31,Credit,Interest Credit,152,32870.30,Interest Credited,,
3650867,3651,2016-12-31,Credit,Interest Credit,117,28026.30,Interest Credited,,
3652111,3687,2016-12-31,Credit,Interest Credit,123,37418.20,Interest Credited,,
1030752,3521,2016-12-31,Withdrawal,Withdrawal in cash,15,47879.30,Payment on Statement,,
1146950,3923,2016-12-31,Withdrawal,Withdrawal in cash,15,38352.90,Payment on Statement,,
1144674,3915,2016-12-31,Withdrawal,Withdrawal in cash,15,42870.80,Payment on Statement,,
2862492,9472,2016-12-31,Withdrawal,Withdrawal in cash,30,23504.80,Payment on Statement,,
2895791,9591,2016-12-31,Withdrawal,Withdrawal in cash,15,21585.10,Payment on Statement,,
126388,425,2016-12-31,Withdrawal,Withdrawal in cash,15,19001.50,Payment on Statement,,
128834,432,2016-12-31,Withdrawal,Withdrawal in cash,15,28738.20,Payment on Statement,,
125731,423,2016-12-31,Withdrawal,Withdrawal in cash,15,15689.90,Payment on Statement,,
127802,428,2016-12-31,Withdrawal,Withdrawal in cash,15,26744.90,Payment on Statement,,
147891,494,2016-12-31,Withdrawal,Withdrawal in cash,15,42919.30,Payment on Statement,,
149094,497,2016-12-31,Withdrawal,Withdrawal in cash,15,70294.50,Payment on Statement,,
146131,489,2016-12-31,Withdrawal,Withdrawal in cash,15,38212.30,Payment on Statement,,
148658,496,2016-12-31,Withdrawal,Withdrawal in cash,15,19785.60,Payment on Statement,,
